segment_id,total_impressions,total_revenue
8921,10000,92099.99999999783
8922,10000,92200.00000000696
8923,10000,92300.00000000533
8924,10000,92400.00000000128
8925,10000,92500.0
8926,10000,92599.99999999873
8927,10000,92699.99999999462
8928,10000,92799.999999993
8929,10000,92900.0000000021
8930,10000,93000.00000000035
8931,10000,93099.99999999524
8932,10000,93200.0000000014
8933,10000,93300.00000000693
8934,10000,93399.99999999623
8935,10000,93499.9999999994
8936,10000,93600.00000000467
8937,10000,93700.00000000342
8938,10000,93799.99999999658
8939,10000,93899.99999999533
8940,10000,94000.0000000006
8941,10000,94100.0000000038
8942,10000,94199.99999999297
8943,10000,94299.99999999849
8944,10000,94400.00000000502
8945,10000,94499.99999999962
8946,10000,94599.99999999804
8947,10000,94700.00000000709
8948,10000,94800.00000000568
8949,10000,94900.00000000106
8950,10000,95000.0
8951,10000,95099.99999999895
8952,10000,95199.99999999427
8953,10000,95299.99999999288
8954,10000,95400.00000000192
8955,10000,95500.00000000038
8956,10000,95599.99999999475
8957,10000,95700.00000000164
8958,10000,95800.0000000072
8959,10000,95899.99999999613
8960,10000,95999.99999999939
8961,10000,96100.0000000047
8962,10000,96200.00000000365
8963,10000,96299.99999999635
8964,10000,96399.9999999953
8965,10000,96500.0000000006
8966,10000,96600.0000000039
8967,10000,96699.99999999271
8968,10000,96799.99999999825
8969,10000,96900.0000000055
8970,10000,96999.99999999959
8971,10000,97099.99999999821
8972,10000,97200.0000000072
8973,10000,97300.000000006
8974,10000,97400.00000000086
8975,10000,97500.0
8976,10000,97599.99999999916
8977,10000,97699.99999999395
8978,10000,97799.99999999277
8979,10000,97900.00000000175
8980,10000,98000.00000000044
8981,10000,98099.9999999943
8982,10000,98200.00000000188
8983,10000,98300.00000000747
8984,10000,98399.99999999603
8985,10000,98499.99999999939
8986,10000,98600.00000000473
8987,10000,98700.00000000387
8988,10000,98799.99999999611
8989,10000,98899.99999999527
8990,10000,99000.00000000061
8991,10000,99100.000000004
8992,10000,99199.99999999245
8993,10000,99299.99999999802
8994,10000,99400.00000000594
8995,10000,99499.99999999955
8996,10000,99599.99999999837
8997,10000,99700.00000000732
8998,10000,99800.00000000632
8999,10000,99900.00000000067
9000,10000,0.0
9001,10000,100.00000000000047
9002,10000,200.00000000000094
9003,10000,300.0000000000022
9004,10000,400.0000000000019
9005,10000,500.0000000000032
9006,10000,600.0000000000044
9007,10000,699.9999999999816
9008,10000,800.0000000000038
9009,10000,899.9999999999379
9010,10000,1000.0000000000064
9011,10000,1100.0000000000673
9012,10000,1200.0000000000089
9013,10000,1300.0000000000045
9014,10000,1399.9999999999632
9015,10000,1499.9999999999905
9016,10000,1600.0000000000075
9017,10000,1699.9999999999268
9018,10000,1799.9999999998759
9019,10000,1900.0000000000737
9020,10000,2000.0000000000127
9021,10000,2100.0000000001633
9022,10000,2200.0000000001346
9023,10000,2300.000000000136
9024,10000,2400.0000000000177
9025,10000,2500.0
9026,10000,2600.000000000009
9027,10000,2699.999999999857
9028,10000,2799.9999999999263
9029,10000,2899.9999999997813
9030,10000,2999.999999999981
9031,10000,3099.999999999764
9032,10000,3200.000000000015
9033,10000,3299.9999999997826
9034,10000,3399.9999999998536
9035,10000,3499.9999999999804
9036,10000,3599.9999999997517
9037,10000,3699.9999999998554
9038,10000,3800.0000000001473
9039,10000,3900.0000000002733
9040,10000,4000.000000000025
9041,10000,4100.000000000187
9042,10000,4200.0000000003265
9043,10000,4299.999999999995
9044,10000,4400.000000000269
9045,10000,4500.000000000009
9046,10000,4600.000000000272
9047,10000,4699.999999999854
9048,10000,4800.0000000000355
9049,10000,4899.999999999813
9050,10000,5000.0
9051,10000,5100.000000000199
9052,10000,5200.000000000018
9053,10000,5300.00000000026
9054,10000,5399.999999999714
9055,10000,5500.0000000000155
9056,10000,5599.999999999853
9057,10000,5700.000000000197
9058,10000,5799.9999999995625
9059,10000,5900.000000000314
9060,10000,5999.999999999962
9061,10000,6099.999999999947
9062,10000,6199.999999999528
9063,10000,6300.000000000482
9064,10000,6400.00000000003
9065,10000,6500.00000000004
9066,10000,6599.999999999565
9067,10000,6700.000000000477
9068,10000,6799.999999999707
9069,10000,6900.000000000063
9070,10000,6999.999999999961
9071,10000,7100.000000000305
9072,10000,7199.999999999503
9073,10000,7299.999999999795
9074,10000,7399.999999999711
9075,10000,7500.0
9076,10000,7600.000000000295
9077,10000,7700.000000000228
9078,10000,7800.000000000547
9079,10000,7899.99999999969
9080,10000,8000.00000000005
9081,10000,8099.999999999992
9082,10000,8200.000000000375
9083,10000,8299.999999999476
9084,10000,8400.000000000653
9085,10000,8499.999999999967
9086,10000,8599.99999999999
9087,10000,8699.999999999449
9088,10000,8800.000000000538
9089,10000,8900.000000000062
9090,10000,9000.000000000018
9091,10000,9099.999999999285
9092,10000,9200.000000000544
9093,10000,9300.000000000015
9094,10000,9399.999999999707
9095,10000,9499.999999999938
9096,10000,9600.000000000071
9097,10000,9699.999999999647
9098,10000,9799.999999999625
9099,10000,9899.999999999369
9100,10000,10000.0
9101,10000,10100.000000000662
9102,10000,10200.000000000398
9103,10000,10300.000000000282
9104,10000,10400.000000000036
9105,10000,10500.000000000067
9106,10000,10600.00000000052
9107,10000,10699.999999999607
9108,10000,10799.999999999429
9109,10000,10900.000000000837
9110,10000,11000.000000000031
9111,10000,11099.999999999638
9112,10000,11199.999999999705
9113,10000,11300.000000000286
9114,10000,11400.000000000395
9115,10000,11499.99999999996
9116,10000,11599.999999999125
9117,10000,11700.000000000584
9118,10000,11800.000000000628
9119,10000,11899.999999999283
9120,10000,11999.999999999924
9121,10000,12099.999999999782
9122,10000,12199.999999999894
9123,10000,12299.999999999503
9124,10000,12399.999999999056
9125,10000,12500.0
9126,10000,12600.000000000964
9127,10000,12700.000000000513
9128,10000,12800.00000000006
9129,10000,12900.000000000287
9130,10000,13000.00000000008
9131,10000,13100.00000000086
9132,10000,13199.99999999913
9133,10000,13299.9999999994
9134,10000,13400.000000000953
9135,10000,13500.000000000073
9136,10000,13599.999999999414
9137,10000,13699.999999999869
9138,10000,13800.000000000126
9139,10000,13900.000000000608
9140,10000,13999.999999999922
9141,10000,14099.999999999023
9142,10000,14200.00000000061
9143,10000,14300.000000001028
9144,10000,14399.999999999007
9145,10000,14499.999999999916
9146,10000,14599.99999999959
9147,10000,14700.000000000056
9148,10000,14799.999999999422
9149,10000,14899.999999998849
9150,10000,15000.0
9151,10000,15100.000000001166
9152,10000,15200.00000000059
9153,10000,15299.999999999913
9154,10000,15400.000000000457
9155,10000,15500.000000000087
9156,10000,15600.000000001093
9157,10000,15699.999999998805
9158,10000,15799.99999999938
9159,10000,15900.000000001031
9160,10000,16000.0000000001
9161,10000,16099.999999999258
9162,10000,16199.999999999984
9163,10000,16300.000000000013
9164,10000,16400.00000000075
9165,10000,16499.999999999894
9166,10000,16599.999999998952
9167,10000,16700.00000000056
9168,10000,16800.000000001306
9169,10000,16899.999999998938
9170,10000,16999.999999999935
9171,10000,17099.999999999432
9172,10000,17199.99999999998
9173,10000,17299.999999999185
9174,10000,17399.999999998898
9175,10000,17500.0
9176,10000,17600.000000001077
9177,10000,17700.000000000895
9178,10000,17800.000000000124
9179,10000,17900.000000000633
9180,10000,18000.000000000036
9181,10000,18100.00000000088
9182,10000,18199.99999999857
9183,10000,18299.99999999972
9184,10000,18400.000000001088
9185,10000,18500.00000000012
9186,10000,18600.00000000003
9187,10000,18700.000000000564
9188,10000,18799.999999999414
9189,10000,18899.99999999988
9190,10000,18999.999999999876
9191,10000,19099.999999998898
9192,10000,19200.000000000142
9193,10000,19300.000000001513
9194,10000,19399.999999999294
9195,10000,19500.000000000007
9196,10000,19599.99999999925
9197,10000,19699.999999999585
9198,10000,19799.999999998738
9199,10000,19899.999999999185
9200,10000,20000.0
9201,10000,20100.000000000793
9202,10000,20200.000000001324
9203,10000,20300.0000000005
9204,10000,20400.000000000797
9205,10000,20499.99999999997
9206,10000,20600.000000000564
9207,10000,20699.999999998392
9208,10000,20800.000000000073
9209,10000,20900.00000000113
9210,10000,21000.000000000135
9211,10000,21100.000000000713
9212,10000,21200.00000000104
9213,10000,21299.99999999894
9214,10000,21399.999999999214
9215,10000,21499.99999999986
9216,10000,21599.999999998858
9217,10000,21699.99999999982
9218,10000,21800.000000001673
9219,10000,21899.99999999957
9220,10000,22000.000000000062
9221,10000,22099.999999999116
9222,10000,22199.999999999276
9223,10000,22299.99999999839
9224,10000,22399.99999999941
9225,10000,22500.0
9226,10000,22600.00000000057
9227,10000,22700.00000000166
9228,10000,22800.00000000079
9229,10000,22900.00000000092
9230,10000,22999.99999999992
9231,10000,23100.00000000032
9232,10000,23199.99999999825
9233,10000,23300.00000000035
9234,10000,23400.000000001168
9235,10000,23500.00000000015
9236,10000,23600.000000001255
9237,10000,23700.00000000142
9238,10000,23799.999999998567
9239,10000,23899.999999998687
9240,10000,23999.999999999847
9241,10000,24099.999999998825
9242,10000,24199.999999999563
9243,10000,24300.0000000018
9244,10000,24399.99999999979
9245,10000,24500.00000000011
9246,10000,24599.999999999007
9247,10000,24699.99999999903
9248,10000,24799.999999998112
9249,10000,24899.999999999593
9250,10000,25000.0
9251,10000,25100.000000000397
9252,10000,25200.000000001928
9253,10000,25300.000000001026
9254,10000,25400.000000001026
9255,10000,25499.999999999876
9256,10000,25600.00000000012
9257,10000,25699.999999998137
9258,10000,25800.000000000575
9259,10000,25900.000000001193
9260,10000,26000.00000000016
9261,10000,26100.00000000169
9262,10000,26200.00000000172
9263,10000,26299.999999998265
9264,10000,26399.99999999826
9265,10000,26499.999999999836
9266,10000,26599.9999999988
9267,10000,26699.999999999356
9268,10000,26800.000000001906
9269,10000,26899.999999999967
9270,10000,27000.000000000146
9271,10000,27099.999999998916
9272,10000,27199.99999999883
9273,10000,27299.999999997883
9274,10000,27399.999999999738
9275,10000,27500.0
9276,10000,27600.00000000025
9277,10000,27700.00000000215
9278,10000,27800.000000001215
9279,10000,27900.00000000111
9280,10000,27999.999999999844
9281,10000,28099.99999999996
9282,10000,28199.999999998046
9283,10000,28300.00000000076
9284,10000,28400.00000000122
9285,10000,28500.000000000167
9286,10000,28600.000000002055
9287,10000,28700.000000001975
9288,10000,28799.999999998014
9289,10000,28899.999999997908
9290,10000,28999.999999999833
9291,10000,29099.999999998778
9292,10000,29199.99999999918
9293,10000,29300.00000000199
9294,10000,29400.000000000113
9295,10000,29500.000000000175
9296,10000,29599.999999998843
9297,10000,29699.999999998658
9298,10000,29799.999999997697
9299,10000,29899.99999999986
9300,10000,30000.0
9301,10000,30100.000000000127
9302,10000,30200.000000002332
9303,10000,30300.000000001375
9304,10000,30400.00000000118
9305,10000,30499.999999999814
9306,10000,30599.999999999825
9307,10000,30699.999999997966
9308,10000,30800.000000000913
9309,10000,30900.000000001237
9310,10000,31000.000000000175
9311,10000,31100.000000002357
9312,10000,31200.000000002186
9313,10000,31299.999999997803
9314,10000,31399.99999999761
9315,10000,31499.999999999825
9316,10000,31599.99999999876
9317,10000,31699.99999999904
9318,10000,31800.000000002063
9319,10000,31900.00000000024
9320,10000,32000.0000000002
9321,10000,32099.99999999878
9322,10000,32199.999999998516
9323,10000,32299.999999997537
9324,10000,32399.999999999967
9325,10000,32500.0
9326,10000,32600.000000000025
9327,10000,32700.00000000249
9328,10000,32800.0000000015
9329,10000,32900.00000000126
9330,10000,32999.99999999979
9331,10000,33099.99999999979
9332,10000,33199.999999997905
9333,10000,33300.00000000107
9334,10000,33400.00000000112
9335,10000,33500.00000000015
9336,10000,33600.00000000261
9337,10000,33700.00000000214
9338,10000,33799.999999997875
9339,10000,33899.99999999736
9340,10000,33999.99999999987
9341,10000,34099.99999999901
9342,10000,34199.999999998865
9343,10000,34300.000000002125
9344,10000,34399.99999999996
9345,10000,34500.000000000226
9346,10000,34599.99999999837
9347,10000,34699.99999999922
9348,10000,34799.999999997795
9349,10000,34900.000000000546
9350,10000,35000.0
9351,10000,35099.9999999994
9352,10000,35200.000000002154
9353,10000,35300.00000000057
9354,10000,35400.00000000179
9355,10000,35499.99999999977
9356,10000,35600.00000000025
9357,10000,35699.999999997846
9358,10000,35800.000000001266
9359,10000,35900.00000000068
9360,10000,36000.00000000007
9361,10000,36100.00000000284
9362,10000,36200.00000000176
9363,10000,36299.999999998254
9364,10000,36399.99999999714
9365,10000,36499.99999999994
9366,10000,36599.99999999944
9367,10000,36699.99999999867
9368,10000,36800.000000002176
9369,10000,36899.999999999534
9370,10000,37000.00000000024
9371,10000,37099.99999999789
9372,10000,37200.00000000006
9373,10000,37299.99999999811
9374,10000,37400.00000000113
9375,10000,37500.0
9376,10000,37599.99999999883
9377,10000,37700.00000000185
9378,10000,37799.99999999976
9379,10000,37900.00000000225
9380,10000,37999.99999999975
9381,10000,38100.00000000064
9382,10000,38199.999999997795
9383,10000,38300.00000000144
9384,10000,38400.000000000284
9385,10000,38500.0
9386,10000,38600.00000000303
9387,10000,38700.000000001426
9388,10000,38799.99999999859
9389,10000,38899.99999999695
9390,10000,39000.000000000015
9391,10000,39099.99999999982
9392,10000,39199.9999999985
9393,10000,39300.00000000222
9394,10000,39399.99999999917
9395,10000,39500.000000000255
9396,10000,39599.999999997475
9397,10000,39700.000000000786
9398,10000,39799.99999999837
9399,10000,39900.00000000163
9400,10000,40000.0
9401,10000,40099.99999999833
9402,10000,40200.000000001586
9403,10000,40299.999999999054
9404,10000,40400.00000000265
9405,10000,40499.99999999973
9406,10000,40600.000000001
9407,10000,40699.99999999775
9408,10000,40800.00000000159
9409,10000,40899.99999999994
9410,10000,40999.99999999994
9411,10000,41100.0000000032
9412,10000,41200.00000000113
9413,10000,41299.99999999888
9414,10000,41399.999999996784
9415,10000,41500.00000000007
9416,10000,41600.000000000146
9417,10000,41699.999999998356
9418,10000,41800.00000000226
9419,10000,41899.99999999884
9420,10000,42000.00000000027
9421,10000,42099.999999997104
9422,10000,42200.000000001426
9423,10000,42299.99999999861
9424,10000,42400.00000000208
9425,10000,42500.0
9426,10000,42599.99999999788
9427,10000,42700.000000001346
9428,10000,42799.99999999843
9429,10000,42900.000000003005
9430,10000,42999.99999999972
9431,10000,43100.0000000013
9432,10000,43199.999999997715
9433,10000,43300.000000001724
9434,10000,43399.99999999964
9435,10000,43499.99999999988
9436,10000,43600.00000000335
9437,10000,43700.00000000087
9438,10000,43799.99999999914
9439,10000,43899.99999999664
9440,10000,44000.000000000124
9441,10000,44100.00000000044
9442,10000,44199.99999999823
9443,10000,44300.0000000023
9444,10000,44399.99999999855
9445,10000,44500.00000000029
9446,10000,44599.99999999678
9447,10000,44700.000000002
9448,10000,44799.99999999882
9449,10000,44900.00000000248
9450,10000,45000.0
9451,10000,45099.99999999749
9452,10000,45200.00000000114
9453,10000,45299.999999997875
9454,10000,45400.00000000332
9455,10000,45499.99999999971
9456,10000,45600.00000000158
9457,10000,45699.99999999768
9458,10000,45800.00000000184
9459,10000,45899.99999999937
9460,10000,45999.99999999984
9461,10000,46100.00000000348
9462,10000,46200.00000000064
9463,10000,46299.99999999937
9464,10000,46399.9999999965
9465,10000,46500.000000000175
9466,10000,46600.0000000007
9467,10000,46699.999999998116
9468,10000,46800.000000002336
9469,10000,46899.99999999829
9470,10000,47000.0000000003
9471,10000,47099.999999996486
9472,10000,47200.00000000251
9473,10000,47299.99999999902
9474,10000,47400.00000000284
9475,10000,47500.0
9476,10000,47599.99999999713
9477,10000,47700.00000000096
9478,10000,47799.99999999737
9479,10000,47900.0000000036
9480,10000,47999.999999999694
9481,10000,48100.000000001826
9482,10000,48199.99999999765
9483,10000,48300.00000000195
9484,10000,48399.99999999913
9485,10000,48499.999999999796
9486,10000,48600.0000000036
9487,10000,48700.00000000043
9488,10000,48799.99999999958
9489,10000,48899.999999996384
9490,10000,49000.00000000022
9491,10000,49100.00000000094
9492,10000,49199.999999998014
9493,10000,49300.000000002365
9494,10000,49399.99999999806
9495,10000,49500.000000000306
9496,10000,49599.999999996224
9497,10000,49700.00000000297
9498,10000,49799.999999999185
9499,10000,49900.00000000316
9500,10000,50000.0
9501,10000,50099.99999999682
9502,10000,50200.00000000079
9503,10000,50299.99999999693
9504,10000,50400.000000003856
9505,10000,50499.99999999969
9506,10000,50600.00000000205
9507,10000,50699.99999999762
9508,10000,50800.00000000205
9509,10000,50899.99999999891
9510,10000,50999.99999999975
9511,10000,51100.00000000371
9512,10000,51200.00000000024
9513,10000,51299.99999999977
9514,10000,51399.999999996275
9515,10000,51500.000000000255
9516,10000,51600.00000000115
9517,10000,51699.99999999792
9518,10000,51800.00000000239
9519,10000,51899.999999997846
9520,10000,52000.00000000032
9521,10000,52099.999999995984
9522,10000,52200.00000000338
9523,10000,52299.99999999934
9524,10000,52400.00000000344
9525,10000,52500.0
9526,10000,52599.99999999653
9527,10000,52700.00000000064
9528,10000,52799.99999999652
9529,10000,52900.00000000409
9530,10000,52999.99999999967
9531,10000,53100.00000000225
9532,10000,53199.9999999976
9533,10000,53300.00000000214
9534,10000,53399.99999999871
9535,10000,53499.999999999716
9536,10000,53600.00000000381
9537,10000,53700.00000000007
9538,10000,53799.999999999935
9539,10000,53899.99999999618
9540,10000,54000.00000000029
9541,10000,54100.000000001346
9542,10000,54199.99999999783
9543,10000,54300.00000000241
9544,10000,54399.99999999766
9545,10000,54500.00000000032
9546,10000,54599.999999995765
9547,10000,54700.00000000376
9548,10000,54799.999999999476
9549,10000,54900.00000000371
9550,10000,55000.0
9551,10000,55099.99999999627
9552,10000,55200.0000000005
9553,10000,55299.99999999615
9554,10000,55400.0000000043
9555,10000,55499.99999999967
9556,10000,55600.00000000243
9557,10000,55699.99999999758
9558,10000,55800.00000000222
9559,10000,55899.99999999853
9560,10000,55999.99999999969
9561,10000,56100.0000000039
9562,10000,56199.99999999992
9563,10000,56300.00000000009
9564,10000,56399.99999999609
9565,10000,56500.00000000032
9566,10000,56600.00000000152
9567,10000,56699.99999999775
9568,10000,56800.00000000244
9569,10000,56899.99999999748
9570,10000,57000.000000000335
9571,10000,57099.99999999557
9572,10000,57200.00000000411
9573,10000,57299.99999999961
9574,10000,57400.00000000395
9575,10000,57500.0
9576,10000,57599.99999999603
9577,10000,57700.00000000037
9578,10000,57799.999999995816
9579,10000,57900.00000000448
9580,10000,57999.999999999665
9581,10000,58100.0000000026
9582,10000,58199.999999997555
9583,10000,58300.000000002285
9584,10000,58399.99999999836
9585,10000,58499.99999999965
9586,10000,58600.00000000398
9587,10000,58699.999999999774
9588,10000,58800.000000000226
9589,10000,58899.99999999601
9590,10000,59000.00000000035
9591,10000,59100.00000000168
9592,10000,59199.999999997686
9593,10000,59300.00000000245
9594,10000,59399.999999997315
9595,10000,59500.00000000034
9596,10000,59599.999999995394
9597,10000,59700.000000004424
9598,10000,59799.99999999972
9599,10000,59900.00000000417
9600,10000,60000.0
9601,10000,60099.99999999581
9602,10000,60200.000000000255
9603,10000,60299.99999999551
9604,10000,60400.000000004664
9605,10000,60499.99999999966
9606,10000,60600.00000000275
9607,10000,60699.99999999753
9608,10000,60800.00000000236
9609,10000,60899.99999999821
9610,10000,60999.99999999963
9611,10000,61100.00000000406
9612,10000,61199.99999999965
9613,10000,61300.000000000364
9614,10000,61399.99999999593
9615,10000,61500.00000000038
9616,10000,61600.000000001826
9617,10000,61699.99999999762
9618,10000,61800.000000002474
9619,10000,61899.99999999717
9620,10000,62000.00000000035
9621,10000,62099.99999999523
9622,10000,62200.000000004715
9623,10000,62299.99999999983
9624,10000,62400.00000000437
9625,10000,62500.0
9626,10000,62599.999999995605
9627,10000,62700.00000000015
9628,10000,62799.99999999522
9629,10000,62900.000000004824
9630,10000,62999.99999999965
9631,10000,63100.000000002896
9632,10000,63199.99999999752
9633,10000,63300.000000002416
9634,10000,63399.99999999808
9635,10000,63499.99999999961
9636,10000,63600.000000004125
9637,10000,63699.99999999953
9638,10000,63800.00000000048
9639,10000,63899.99999999587
9640,10000,64000.0000000004
9641,10000,64100.00000000196
9642,10000,64199.99999999756
9643,10000,64300.00000000249
9644,10000,64399.99999999703
9645,10000,64500.00000000036
9646,10000,64599.999999995074
9647,10000,64700.00000000498
9648,10000,64799.999999999935
9649,10000,64900.00000000456
9650,10000,65000.0
9651,10000,65099.99999999542
9652,10000,65200.00000000005
9653,10000,65299.99999999496
9654,10000,65400.00000000498
9655,10000,65499.99999999964
9656,10000,65600.000000003
9657,10000,65699.99999999754
9658,10000,65800.00000000252
9659,10000,65899.99999999793
9660,10000,65999.99999999958
9661,10000,66100.00000000419
9662,10000,66199.99999999958
9663,10000,66300.00000000041
9664,10000,66399.99999999581
9665,10000,66500.00000000042
9666,10000,66600.00000000214
9667,10000,66699.99999999726
9668,10000,66800.00000000224
9669,10000,66899.99999999751
9670,10000,67000.0000000003
9671,10000,67099.99999999524
9672,10000,67200.00000000522
9673,10000,67300.00000000044
9674,10000,67400.00000000428
9675,10000,67500.0
9676,10000,67599.99999999575
9677,10000,67699.99999999945
9678,10000,67799.99999999472
9679,10000,67900.00000000464
9680,10000,67999.99999999974
9681,10000,68100.00000000204
9682,10000,68199.99999999802
9683,10000,68300.00000000307
9684,10000,68399.99999999773
9685,10000,68499.99999999956
9686,10000,68600.00000000425
9687,10000,68700.00000000004
9688,10000,68799.99999999993
9689,10000,68899.99999999575
9690,10000,69000.00000000045
9691,10000,69100.00000000234
9692,10000,69199.99999999674
9693,10000,69300.00000000178
9694,10000,69399.99999999844
9695,10000,69500.00000000022
9696,10000,69599.99999999559
9697,10000,69700.00000000546
9698,10000,69800.00000000109
9699,10000,69900.00000000389
9700,10000,70000.0
9701,10000,70099.99999999614
9702,10000,70199.9999999988
9703,10000,70299.99999999448
9704,10000,70400.00000000431
9705,10000,70499.99999999981
9706,10000,70600.00000000114
9707,10000,70699.99999999847
9708,10000,70800.00000000358
9709,10000,70899.99999999753
9710,10000,70999.99999999953
9711,10000,71100.00000000431
9712,10000,71200.0000000005
9713,10000,71299.99999999949
9714,10000,71399.99999999569
9715,10000,71500.00000000047
9716,10000,71600.00000000253
9717,10000,71699.99999999625
9718,10000,71800.00000000135
9719,10000,71899.99999999932
9720,10000,72000.00000000015
9721,10000,72099.99999999591
9722,10000,72200.00000000568
9723,10000,72300.00000000169
9724,10000,72400.00000000352
9725,10000,72500.0
9726,10000,72599.99999999651
9727,10000,72699.99999999822
9728,10000,72799.99999999428
9729,10000,72900.00000000399
9730,10000,72999.99999999988
9731,10000,73100.0000000003
9732,10000,73199.99999999888
9733,10000,73300.00000000405
9734,10000,73399.99999999734
9735,10000,73499.99999999952
9736,10000,73600.00000000435
9737,10000,73700.0000000009
9738,10000,73799.99999999907
9739,10000,73899.99999999565
9740,10000,74000.00000000048
9741,10000,74100.0000000027
9742,10000,74199.99999999578
9743,10000,74300.00000000095
9744,10000,74400.00000000012
9745,10000,74500.00000000006
9746,10000,74599.99999999622
9747,10000,74700.00000000586
9748,10000,74800.00000000226
9749,10000,74900.00000000317
9750,10000,75000.0
9751,10000,75099.99999999686
9752,10000,75199.99999999766
9753,10000,75299.99999999408
9754,10000,75400.0000000037
9755,10000,75499.99999999996
9756,10000,75599.99999999952
9757,10000,75699.99999999927
9758,10000,75800.0000000045
9759,10000,75899.99999999716
9760,10000,75999.9999999995
9761,10000,76100.0000000044
9762,10000,76200.00000000128
9763,10000,76299.99999999869
9764,10000,76399.99999999559
9765,10000,76500.0000000005
9766,10000,76600.00000000288
9767,10000,76699.99999999536
9768,10000,76800.00000000057
9769,10000,76900.00000000087
9770,10000,77000.0
9771,10000,77099.9999999965
9772,10000,77200.00000000605
9773,10000,77300.00000000278
9774,10000,77400.00000000285
9775,10000,77500.0
9776,10000,77599.99999999718
9777,10000,77699.99999999715
9778,10000,77799.9999999939
9779,10000,77900.00000000343
9780,10000,78000.00000000003
9781,10000,78099.99999999879
9782,10000,78199.99999999964
9783,10000,78300.00000000492
9784,10000,78399.999999997
9785,10000,78499.99999999948
9786,10000,78600.00000000444
9787,10000,78700.00000000166
9788,10000,78799.99999999834
9789,10000,78899.99999999555
9790,10000,79000.00000000051
9791,10000,79100.00000000303
9792,10000,79199.99999999495
9793,10000,79300.00000000022
9794,10000,79400.00000000157
9795,10000,79499.99999999994
9796,10000,79599.99999999674
9797,10000,79700.00000000623
9798,10000,79800.00000000326
9799,10000,79900.00000000255
9800,10000,80000.0
9801,10000,80099.99999999748
9802,10000,80199.99999999665
9803,10000,80299.99999999373
9804,10000,80400.00000000317
9805,10000,80500.00000000009
9806,10000,80599.99999999811
9807,10000,80699.99999999997
9808,10000,80800.0000000053
9809,10000,80899.99999999686
9810,10000,80999.99999999946
9811,10000,81100.00000000448
9812,10000,81200.000000002
9813,10000,81299.999999998
9814,10000,81399.9999999955
9815,10000,81500.00000000054
9816,10000,81600.00000000319
9817,10000,81699.99999999456
9818,10000,81799.99999999988
9819,10000,81900.00000000224
9820,10000,81999.99999999988
9821,10000,82099.99999999699
9822,10000,82200.0000000064
9823,10000,82300.00000000373
9824,10000,82400.00000000226
9825,10000,82500.0
9826,10000,82599.99999999776
9827,10000,82699.9999999962
9828,10000,82799.99999999357
9829,10000,82900.00000000292
9830,10000,83000.00000000015
9831,10000,83099.99999999745
9832,10000,83200.00000000029
9833,10000,83300.00000000566
9834,10000,83399.99999999671
9835,10000,83499.99999999945
9836,10000,83600.00000000453
9837,10000,83700.00000000231
9838,10000,83799.99999999769
9839,10000,83899.99999999547
9840,10000,84000.00000000054
9841,10000,84100.00000000332
9842,10000,84199.99999999421
9843,10000,84299.99999999958
9844,10000,84400.00000000285
9845,10000,84499.99999999983
9846,10000,84599.99999999722
9847,10000,84700.00000000655
9848,10000,84800.00000000416
9849,10000,84900.000000002
9850,10000,85000.0
9851,10000,85099.99999999802
9852,10000,85199.99999999577
9853,10000,85299.99999999341
9854,10000,85400.00000000269
9855,10000,85500.0000000002
9856,10000,85599.99999999686
9857,10000,85700.0000000006
9858,10000,85800.00000000601
9859,10000,85899.99999999658
9860,10000,85999.99999999945
9861,10000,86100.00000000457
9862,10000,86200.0000000026
9863,10000,86299.99999999738
9864,10000,86399.99999999543
9865,10000,86500.00000000055
9866,10000,86600.00000000345
9867,10000,86699.99999999387
9868,10000,86799.99999999929
9869,10000,86900.00000000345
9870,10000,86999.99999999977
9871,10000,87099.99999999745
9872,10000,87200.0000000067
9873,10000,87300.00000000457
9874,10000,87400.00000000175
9875,10000,87500.0
9876,10000,87599.99999999828
9877,10000,87699.99999999536
9878,10000,87799.99999999328
9879,10000,87900.00000000249
9880,10000,88000.00000000025
9881,10000,88099.99999999629
9882,10000,88200.00000000087
9883,10000,88300.00000000633
9884,10000,88399.99999999646
9885,10000,88499.99999999943
9886,10000,88600.0000000046
9887,10000,88700.0000000029
9888,10000,88799.9999999971
9889,10000,88899.9999999954
9890,10000,89000.00000000058
9891,10000,89100.00000000357
9892,10000,89199.99999999355
9893,10000,89299.999999999
9894,10000,89400.000000004
9895,10000,89499.99999999972
9896,10000,89599.99999999764
9897,10000,89700.00000000684
9898,10000,89800.00000000496
9899,10000,89900.0000000015
9900,10000,90000.0
9901,10000,90099.99999999852
9902,10000,90199.99999999498
9903,10000,90299.99999999313
9904,10000,90400.00000000228
9905,10000,90500.00000000029
9906,10000,90599.99999999575
9907,10000,90700.00000000115
9908,10000,90800.00000000664
9909,10000,90899.99999999635
9910,10000,90999.99999999942
9911,10000,91100.00000000463
9912,10000,91200.00000000316
9913,10000,91299.99999999683
9914,10000,91399.99999999536
9915,10000,91500.00000000058
9916,10000,91600.00000000368
9917,10000,91699.99999999326
9918,10000,91799.99999999873
9919,10000,91900.00000000453
9920,10000,91999.99999999968
9921,10000,92099.99999999783
9922,10000,92200.00000000696
9923,10000,92300.00000000533
9924,10000,92400.00000000128
9925,10000,92500.0
9926,10000,92599.99999999873
9927,10000,92699.99999999462
